[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1438356864.000000 7/31/2015, 8:34:24 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.58,  Build 076

INFO, NAME, Unnamed
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: m(T).seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1438357916.797,,9.999999e+002,1.927349e+001,-2.618961e-006,0.000000e+000,9.984387e-001,0.000000e+000,3,5.632362e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.225502e-001,0,0,0,
1438357976.843,,9.999999e+002,2.025168e+001,-1.772429e-007,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.558601e-001,0,0,0,
1438358042.172,,9.999999e+002,2.134684e+001,-3.807608e-007,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.128284e-001,0,0,0,
1438358097.750,,9.999999e+002,2.224327e+001,-2.674298e-006,0.000000e+000,8.902918e-001,0.000000e+000,3,5.826455e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.301300e-001,0,0,0,
1438358159.797,,9.999999e+002,2.323072e+001,-2.709741e-006,0.000000e+000,8.542448e-001,0.000000e+000,3,5.946223e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.614296e-001,0,0,0,
1438358227.156,,9.999999e+002,2.433228e+001,-2.743641e-006,0.000000e+000,8.194234e-001,0.000000e+000,3,6.020051e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.306488e-001,0,1,0,
1438358283.031,,9.999999e+002,2.522652e+001,-2.780208e-006,0.000000e+000,7.896675e-001,0.000000e+000,3,6.086251e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.387798e-001,0,1,0,
1438358347.297,,9.999999e+002,2.625113e+001,-2.837457e-006,0.000000e+000,7.621385e-001,0.000000e+000,3,6.231006e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.370899e-001,0,1,0,
1438358416.218,,9.999999e+002,2.738345e+001,-2.877346e-006,0.000000e+000,7.329063e-001,0.000000e+000,3,6.311496e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.051800e-001,0,1,0,
1438358472.015,,9.999999e+002,2.829367e+001,-2.917159e-006,0.000000e+000,7.104963e-001,0.000000e+000,3,6.313676e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.386997e-001,0,1,0,
1438358533.078,,9.999999e+002,2.932823e+001,-2.944024e-006,0.000000e+000,6.858300e-001,0.000000e+000,3,6.394840e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.303398e-001,0,1,0,
1438358593.718,,9.999999e+002,3.035513e+001,-2.969872e-006,0.000000e+000,6.699293e-001,0.000000e+000,3,6.479903e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.004517e-001,0,1,0,
1438358647.328,,9.999999e+002,3.124941e+001,-3.016185e-006,0.000000e+000,6.570780e-001,0.000000e+000,3,6.576619e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.023895e-001,0,1,0,
1438358712.890,,9.999999e+002,3.224068e+001,-3.052674e-006,0.000000e+000,6.412672e-001,0.000000e+000,3,6.587480e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.116096e-001,0,0,0,
1438358776.250,,9.999999e+002,3.327718e+001,-3.092056e-006,0.000000e+000,6.251622e-001,0.000000e+000,3,6.688185e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.686295e-001,0,0,0,
1438358834.593,,9.999999e+002,3.424554e+001,-3.117955e-006,0.000000e+000,6.156325e-001,0.000000e+000,3,6.683717e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.439812e-001,0,0,0,
1438358902.000,,9.999999e+002,3.535209e+001,-3.148480e-006,0.000000e+000,6.039068e-001,0.000000e+000,3,6.727937e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.372330e-001,0,0,0,
1438358958.547,,9.999999e+002,3.626585e+001,-3.178343e-006,0.000000e+000,5.956061e-001,0.000000e+000,3,6.745715e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.319992e-001,0,0,0,
1438359020.390,,9.999999e+002,3.729052e+001,-3.210789e-006,0.000000e+000,5.865133e-001,0.000000e+000,3,6.823779e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.161224e-001,0,0,0,
1438359080.484,,9.999999e+002,3.828735e+001,-3.223606e-006,0.000000e+000,5.797979e-001,0.000000e+000,3,6.847072e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.037895e-001,0,0,0,
1438359142.047,,9.999999e+002,3.929101e+001,-3.253786e-006,0.000000e+000,5.747748e-001,0.000000e+000,3,6.857483e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.021492e-001,0,0,0,
1438359202.640,,9.999999e+002,4.031371e+001,-3.271042e-006,0.000000e+000,5.665582e-001,0.000000e+000,3,6.890498e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.935623e-001,0,1,0,
1438359259.937,,9.999999e+002,4.126695e+001,-3.296819e-006,0.000000e+000,5.640857e-001,0.000000e+000,3,6.893818e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.406700e-001,0,1,0,
1438359322.734,,9.999999e+002,4.228690e+001,-3.304050e-006,0.000000e+000,5.624977e-001,0.000000e+000,3,6.925180e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.694214e-001,0,1,0,
1438359385.047,,9.999999e+002,4.330112e+001,-3.308665e-006,0.000000e+000,5.583926e-001,0.000000e+000,3,6.928121e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.137878e-001,0,1,0,
1438359444.390,,9.999999e+002,4.425105e+001,-3.320865e-006,0.000000e+000,5.529747e-001,0.000000e+000,3,6.935782e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.603615e-001,0,1,0,
1438359508.765,,9.999999e+002,4.528306e+001,-3.330581e-006,0.000000e+000,5.514076e-001,0.000000e+000,3,6.957974e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.428978e-001,0,1,0,
1438359573.328,,9.999999e+002,4.631170e+001,-3.352171e-006,0.000000e+000,5.503758e-001,0.000000e+000,3,6.955297e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.633881e-001,0,1,0,
1438359632.140,,9.999999e+002,4.724219e+001,-3.366666e-006,0.000000e+000,5.447659e-001,0.000000e+000,3,6.995491e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.259377e-001,0,1,0,
1438359696.687,,9.999999e+002,4.828780e+001,-3.361015e-006,0.000000e+000,5.397182e-001,0.000000e+000,3,6.983128e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.974609e-001,0,0,0,
1438359758.531,,9.999999e+002,4.927407e+001,-3.390041e-006,0.000000e+000,5.357288e-001,0.000000e+000,3,7.015324e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.744492e-001,0,0,0,
1438359819.609,,9.999999e+002,5.033751e+001,-3.418445e-006,0.000000e+000,5.336514e-001,0.000000e+000,3,7.035196e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.275017e-001,0,0,0,
1438359875.672,,9.999999e+002,5.131427e+001,-3.414926e-006,0.000000e+000,5.277863e-001,0.000000e+000,3,7.043549e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.032822e-001,0,0,0,
1438359934.984,,9.999999e+002,5.225665e+001,-3.447564e-006,0.000000e+000,5.237694e-001,0.000000e+000,3,7.064803e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.296188e-001,0,0,0,
1438359993.609,,9.999999e+002,5.321619e+001,-3.464786e-006,0.000000e+000,5.215263e-001,0.000000e+000,3,7.079695e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.982201e-001,0,0,0,
1438360060.937,,9.999999e+002,5.425838e+001,-3.475994e-006,0.000000e+000,5.168121e-001,0.000000e+000,3,7.069257e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.867683e-001,0,0,0,
1438360122.312,,9.999999e+002,5.524509e+001,-3.481955e-006,0.000000e+000,5.160152e-001,0.000000e+000,3,7.106864e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.098892e-001,0,0,0,
1438360189.422,,9.999999e+002,5.637399e+001,-3.469207e-006,0.000000e+000,5.151973e-001,0.000000e+000,3,7.071108e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.020195e-001,0,1,0,
1438360251.218,,9.999999e+002,5.734349e+001,-3.472012e-006,0.000000e+000,5.208931e-001,0.000000e+000,3,7.072688e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.845886e-001,0,1,0,
1438360306.547,,9.999999e+002,5.825006e+001,-3.458836e-006,0.000000e+000,5.209783e-001,0.000000e+000,3,7.040057e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.290581e-001,0,1,0,
1438360367.578,,9.999999e+002,5.927597e+001,-3.449828e-006,0.000000e+000,5.215068e-001,0.000000e+000,3,7.032135e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.035606e-001,0,1,0,
1438360428.765,,9.999999e+002,6.026257e+001,-3.429254e-006,0.000000e+000,5.300037e-001,0.000000e+000,3,7.022385e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.016190e-001,0,1,0,
1438360488.562,,9.999999e+002,6.125550e+001,-3.410563e-006,0.000000e+000,5.364032e-001,0.000000e+000,3,6.975315e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.635696e-001,0,1,0,
1438360550.375,,9.999999e+002,6.229600e+001,-3.382715e-006,0.000000e+000,5.443563e-001,0.000000e+000,3,6.995717e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.911209e-001,0,1,0,
1438360606.375,,9.999999e+002,6.320432e+001,-3.346347e-006,0.000000e+000,5.529042e-001,0.000000e+000,3,6.925850e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.806610e-001,0,0,0,
1438360669.484,,9.999999e+002,6.423352e+001,-3.310953e-006,0.000000e+000,5.662444e-001,0.000000e+000,3,6.855788e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.866043e-001,0,0,0,
1438360735.890,,9.999999e+002,6.529077e+001,-3.273614e-006,0.000000e+000,5.788462e-001,0.000000e+000,3,6.835306e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.761368e-001,0,0,0,
1438360799.468,,9.999999e+002,6.630190e+001,-3.234941e-006,0.000000e+000,5.954913e-001,0.000000e+000,3,6.791970e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.010315e-001,0,0,0,
1438360858.578,,9.999999e+002,6.722644e+001,-3.183529e-006,0.000000e+000,6.120172e-001,0.000000e+000,3,6.722851e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.996048e-001,0,0,0,
1438360926.156,,9.999999e+002,6.831706e+001,-3.131118e-006,0.000000e+000,6.332122e-001,0.000000e+000,3,6.668449e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.604355e-001,0,0,0,
1438360981.281,,9.999999e+002,6.921220e+001,-3.085969e-006,0.000000e+000,6.549697e-001,0.000000e+000,3,6.582896e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.149475e-001,0,0,0,
1438361045.593,,9.999999e+002,7.027081e+001,-3.028853e-006,0.000000e+000,6.833219e-001,0.000000e+000,3,6.485654e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.615402e-001,0,0,0,
1438361103.640,,9.999999e+002,7.127931e+001,-2.967712e-006,0.000000e+000,7.188843e-001,0.000000e+000,3,6.367660e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.957291e-001,0,1,0,
1438361163.000,,9.999999e+002,7.224149e+001,-2.923931e-006,0.000000e+000,7.552934e-001,0.000000e+000,3,6.236175e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.652634e-001,0,1,0,
1438361222.547,,9.999999e+002,7.324744e+001,-2.851696e-006,0.000000e+000,8.010859e-001,0.000000e+000,3,6.126503e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.816452e-001,0,1,0,
1438361284.390,,9.999999e+002,7.424632e+001,-2.812302e-006,0.000000e+000,8.515292e-001,0.000000e+000,3,5.959059e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.574890e-001,0,1,0,
1438361343.703,,9.999999e+002,7.520904e+001,-2.756790e-006,0.000000e+000,8.948539e-001,0.000000e+000,3,5.904788e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.146881e-001,0,1,0,
1438361409.250,,9.999999e+002,7.629189e+001,-1.478838e-007,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.035950e-001,0,1,0,
1438361469.297,,9.999999e+002,7.724927e+001,1.648344e-007,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.978424e-001,0,1,0,
1438361531.609,,9.999999e+002,7.819012e+001,5.825293e-007,0.000000e+000,0.000000e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.755951e-001,0,0,0,
1438361598.922,,9.999999e+002,7.927927e+001,3.156085e-006,0.000000e+000,-7.164263e-001,0.000000e+000,3,8.815569e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.813477e-001,0,0,0,
1438361657.281,,9.999999e+002,8.025302e+001,3.269517e-006,0.000000e+000,-6.392239e-001,0.000000e+000,3,8.790402e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.057693e-001,0,0,0,
1438361723.109,,9.999999e+002,8.127501e+001,3.417447e-006,0.000000e+000,-5.674967e-001,0.000000e+000,3,8.693404e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.766312e-001,0,0,0,
1438361779.656,,9.999999e+002,8.225085e+001,3.546305e-006,0.000000e+000,-5.259708e-001,0.000000e+000,3,8.666474e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.700699e-001,0,0,0,
1438361835.953,,9.999999e+002,8.323051e+001,3.637569e-006,0.000000e+000,-5.013436e-001,0.000000e+000,3,8.654690e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.286423e-001,0,0,0,
1438361899.047,,9.999999e+002,8.428592e+001,3.708173e-006,0.000000e+000,-4.816899e-001,0.000000e+000,3,8.613634e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.638611e-001,0,0,0,
1438361966.109,,9.999999e+002,8.532085e+001,3.776457e-006,0.000000e+000,-4.657777e-001,0.000000e+000,3,8.619422e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.121933e-001,0,0,0,
1438362029.218,,9.999999e+002,8.633751e+001,3.846787e-006,0.000000e+000,-4.515382e-001,0.000000e+000,3,8.620381e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.622116e-001,0,1,0,
1438362082.312,,9.999999e+002,8.721943e+001,3.910984e-006,0.000000e+000,-4.434078e-001,0.000000e+000,3,8.649280e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.147644e-001,0,1,0,
1438362144.640,,9.999999e+002,8.823219e+001,3.973274e-006,0.000000e+000,-4.325671e-001,0.000000e+000,3,8.602327e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.578339e-001,0,1,0,
1438362205.984,,9.999999e+002,8.925689e+001,4.015486e-006,0.000000e+000,-4.205977e-001,0.000000e+000,3,8.601664e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.032745e-001,0,1,0,
1438362271.281,,9.999999e+002,9.033009e+001,4.085163e-006,0.000000e+000,-4.111805e-001,0.000000e+000,3,8.600553e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.972397e-001,0,1,0,
1438362327.343,,9.999999e+002,9.121178e+001,4.124007e-006,0.000000e+000,-4.041799e-001,0.000000e+000,3,8.606989e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.043198e-001,0,1,0,
1438362387.484,,9.999999e+002,9.224831e+001,4.175935e-006,0.000000e+000,-3.942285e-001,0.000000e+000,3,8.528379e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.817673e-001,0,1,0,
1438362446.234,,9.999999e+002,9.323544e+001,4.202724e-006,0.000000e+000,-3.851159e-001,0.000000e+000,3,8.631070e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.049683e-001,0,1,0,
1438362575.500,,9.999999e+002,9.535727e+001,4.318164e-006,0.000000e+000,-3.761627e-001,0.000000e+000,3,8.607941e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.082413e-001,0,1,0,
1438362604.297,,9.999999e+002,9.581967e+001,4.331197e-006,0.000000e+000,-3.711449e-001,0.000000e+000,3,8.600698e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.450226e-001,0,0,0,
