2.00909	4.38051278305332E-4
3.22262	2.2062103725347E-4
4.532383	1.31775354273192E-4
5.208384	9.87740394448503E-5
6.248832	6.12036084733382E-5
7.236788	3.92918918918919E-5
8.256394	2.89988604821037E-5
9.267435	-9.58915850986121E-6
10.26801	-4.5168838568298E-5
11.21633	-5.15014024835647E-5
12.25597	-5.93317604090577E-5
13.24517	-6.61764645726808E-5
14.31416	-7.23501826150475E-5
15.26587	-7.79615777940102E-5
16.27818	-8.2887246165084E-5
17.33202	-8.74788020452885E-5
18.27098	-9.124565376187E-5
19.22276	-9.4551088385683E-5
20.31422	-9.80309861212564E-5
21.26118	-1.00732198685172E-4
22.31689	-1.03529203798393E-4
23.32994	-1.05845010956903E-4
24.32492	-1.0799738495252E-4
25.2063	-1.09665376186998E-4
26.33173	-1.11730971512053E-4
27.24117	-1.13224017531045E-4
28.31609	-1.14706018991965E-4
29.24073	-1.15902089116143E-4
30.27157	-1.17311628926224E-4
31.29792	-1.18128517165814E-4
32.24384	-1.19162337472608E-4
33.31996	-1.1999969320672E-4
34.32572	-1.20880774287801E-4
35.34978	-1.2155119065011E-4
36.24842	-1.21856552227904E-4
37.24049	-1.22347202337473E-4
38.27255	-1.22771263696129E-4
39.29924	-1.23241197954711E-4
40.24941	-1.23653586559533E-4
41.26785	-1.24053571950329E-4
42.24835	-1.24379021183346E-4
43.2271	-1.24898159240321E-4
44.26814	-1.25490898466034E-4
45.21257	-1.26183330898466E-4
46.3259	-1.2695580715851E-4
47.23289	-1.27106135865595E-4
48.20719	-1.27396040905771E-4
49.31044	-1.27942454346238E-4
50.28498	-1.28979138056976E-4
51.33404	-1.30303287070855E-4
52.20399	-1.3140972972973E-4
53.27809	-1.32524777209642E-4
54.31228	-1.33697867056245E-4
55.24018	-1.34328736303871E-4
56.26437	-1.34806238130022E-4
57.36506	-1.35274857560263E-4
58.30396	-1.3553853907962E-4
59.21577	-1.3536127100073E-4
60.25897	-1.35256040905771E-4
61.26521	-1.34815208181154E-4
62.31644	-1.34637823228634E-4
63.21473	-1.33763330898466E-4
64.26723	-1.33020569758948E-4
65.29499	-1.320869247626E-4
66.25237	-1.31097005113221E-4
67.22943	-1.2981969320672E-4
68.27057	-1.28266471877283E-4
69.27232	-1.2669811541271E-4
70.35293	-1.2480815193572E-4
71.28915	-1.22663754565376E-4
72.23146	-1.20416785975164E-4
73.3073	-1.17504119795471E-4
74.19902	-1.14466953981008E-4
75.27157	-1.10337457998539E-4
76.32307	-1.05734565376187E-4
77.2606	-1.00608546384222E-4
78.25938	-9.40284879474069E-5
79.26558	-8.68865595325055E-5
80.21689	-7.93971365960555E-5
81.28925	-7.18369320672023E-5
82.30734	-6.73185829072316E-5
83.26692	-6.48184222059898E-5
84.30131	-6.29925054784514E-5
85.24918	-6.15227319211103E-5
86.28496	-6.02597516435354E-5
87.32897	-5.87944046749452E-5
88.30623	-5.78434185536888E-5
89.2448	-5.70112636961286E-5
90.27553	-5.61382907231556E-5
91.22441	-5.52290869247626E-5
92.2923	-5.44908108108108E-5
93.25776	-5.36576479181885E-5
94.27005	-5.35125493060628E-5
95.24498	-5.24506647187728E-5
96.29158	-5.17873338203068E-5
97.31955	-5.14724324324324E-5
98.23026	-5.11318042366691E-5
99.20651	-5.06948721694668E-5
100.3489	-5.03149013878744E-5
101.2386	-4.99313805697589E-5
102.2438	-4.96777794010227E-5
103.3242	-4.95118188458729E-5
104.2673	-4.89623082542002E-5
105.2181	-4.90392695398101E-5
106.2281	-4.86590942293645E-5
107.2797	-4.87233601168736E-5
108.3469	-4.85080058436815E-5
109.2668	-4.90208619430241E-5
110.2722	-4.80778816654492E-5
111.3182	-4.84978670562454E-5
112.2578	-4.80826296566837E-5
113.3635	-4.85436669101534E-5
114.2197	-4.80964645726808E-5
115.3465	-4.80627319211103E-5
116.3223	-4.80807888970051E-5
117.2272	-4.79519649379109E-5
118.2462	-4.81260336011687E-5
119.2773	-4.79949013878744E-5
120.235	-4.80666471877283E-5
121.2703	-4.79954857560263E-5
122.2378	-4.81347406866326E-5
123.2982	-4.80536303871439E-5
124.2777	-4.79174579985391E-5
125.2626	-4.82532359386413E-5
126.3644	-4.79791964937911E-5
127.2118	-4.82134550766983E-5
128.9159	-4.79171219868517E-5
129.3745	-4.81194740686633E-5
130.2788	-4.82875821767714E-5
131.2679	-4.83648356464573E-5
132.2755	-4.83777647918189E-5
133.2669	-4.84353688823959E-5
134.282	-4.88012125639153E-5
135.249	-4.86688093498904E-5
136.2207	-4.87090138787436E-5
137.2661	-4.89263842220599E-5
138.3179	-4.89453177501826E-5
139.3272	-4.89264572680789E-5
140.2534	-4.9514565376187E-5
141.2158	-4.92048356464573E-5
142.2382	-4.92362892622352E-5
143.3006	-4.94282688093499E-5
144.3109	-4.97484587289993E-5
145.2455	-4.98326661796932E-5
146.2628	-4.99872753834916E-5
147.3233	-4.98392695398101E-5
148.2945	-5.00341563184806E-5
149.2744	-5.0166880934989E-5
150.3322	-5.03493060628196E-5
151.258	-5.03434331628926E-5
152.2458	-5.06248940832725E-5
153.2813	-5.0888911614317E-5
154.2544	-5.06717311906501E-5
155.3785	-5.07515266617969E-5
156.215	-5.1143403944485E-5
157.2842	-5.14942585829072E-5
158.2396	-5.11977063550037E-5
159.2477	-5.1403842220599E-5
160.222	-5.12538495252009E-5
161.2787	-5.17152958363769E-5
162.2978	-5.19333820306793E-5
163.3219	-5.21244411979547E-5
164.2992	-5.19633601168736E-5
165.2651	-5.24827757487217E-5
166.325	-5.26011979547115E-5
167.2563	-5.26674799123448E-5
168.2747	-5.28535865595325E-5
169.2892	-5.2767465303141E-5
170.2878	-5.3332972972973E-5
171.2335	-5.32235354273192E-5
172.3387	-5.36926515704894E-5
173.2653	-5.37365084002922E-5
174.2715	-5.36879181884587E-5
175.2971	-5.41776186997809E-5
176.3088	-5.42673484295106E-5
177.2081	-5.43699342585829E-5
178.3271	-5.45632432432432E-5
179.259	-5.45336157779401E-5
180.2178	-5.48263696128561E-5
181.2441	-5.4987246165084E-5
182.2906	-5.52600292184076E-5
183.3035	-5.52914390065741E-5
184.2396	-5.5598553688824E-5
185.2404	-5.55054784514244E-5
186.3126	-5.60267786705625E-5
187.2592	-5.62418407596786E-5
188.3491	-5.61227027027027E-5
189.2336	-5.63843535427319E-5
190.2186	-5.66081665449233E-5
191.3071	-5.6852534696859E-5
192.2779	-5.71729875821768E-5
193.2382	-5.75237545653762E-5
194.3345	-5.74351935719503E-5
195.217	-5.76975310445581E-5
196.2366	-5.78854784514244E-5
197.2977	-5.81807596785975E-5
198.3013	-5.81391672753835E-5
199.2611	-5.81871877282688E-5
200.2138	-5.86098612125639E-5
201.3275	-5.89883856829803E-5
202.3047	-5.90340540540541E-5
203.2577	-5.87695252008766E-5
204.32	-5.92828049671293E-5
205.3647	-5.95366252739226E-5
206.2229	-5.98211249086925E-5
207.3208	-5.99558509861213E-5
208.2795	-6.04597954711468E-5
209.241	-6.03741855368882E-5
210.2409	-6.06943754565376E-5
211.2531	-6.0848765522279E-5
212.323	-6.09367567567568E-5
213.3002	-6.11875821767714E-5
214.2372	-6.12578816654492E-5
215.2751	-6.15043097151205E-5
216.2728	-6.16821621621622E-5
217.2324	-6.20852008765522E-5
218.2733	-6.22930898466034E-5
219.2151	-6.31410080350621E-5
