[Header]
TITLE,MPMS RSO Measurement
BYAPP,MPMS Measurement,1.1,Summary
FILEOPENTIME, 1438425046.406000 8/1/2015, 3:30:46 PM

INFO, APPNAME, MPMS MultiVu Application, Revision 1.58,  Build 076

INFO, NAME, Unnamed
INFO, WEIGHT, 1.000
INFO, AREA, 1.000
INFO, LENGTH, 1.000
INFO, SHAPE, 0
INFO, COMMENT, 
INFO, SEQUENCE FILE: m(T).seq


INFO, BACKGROUND DATA FILE:, None


STARTUPAXIS,X,4,LINEAR,AUTO,0.000000,0.000000
STARTUPAXIS,Y1,5,LINEAR,AUTO,0.000000,0.000000


STARTUPGROUP,Longitudinal
FIELDGROUP,Longitudinal,1,2,3,4,5,6,7,8,9,10,11,19,20,21,22,23,35
FIELDGROUP,Transverse,1,2,3,4,12,13,14,15,16,17,18,24,25,26,27,28,35

PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES

[Data]
Time,Comment,Field (Oe),Temperature (K),Long Moment (emu),Long Scan Std Dev,Long Offset (cm),Long Offset Std Dev,Long Algorithm,Long Reg Fit,Long Reg Factor,Trans Moment (emu),Trans Scan Std Dev,Trans Offset (cm),Trans Offset Std Dev,Trans Algorithm,Trans Reg Fit,Trans Reg Factor,Long Moment [w/o ABS] (emu),Long Scan Std Dev [w/o ABS],Long Offset [w/o ABS] (cm),Long Offset Std Dev [w/o ABS],Long Reg Fit [w/o ABS],Trans Moment [w/o ABS] (emu),Trans Scan Std Dev [w/o ABS],Trans Offset [w/o ABS] (cm),Trans Offset Std Dev [w/o ABS],Trans Reg Fit [w/o ABS],RSO Position (deg),Amplitude (cm),Frequency,Cycles to Average,Scans per Measurement,Delta Temp (K),Error,EC Comp. Running,Using ABS,
1438430243.312,,1.060725e+003,1.999445e+000,4.095126e-005,0.000000e+000,-4.366332e-002,0.000000e+000,3,9.612722e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.440048e-004,0,1,0,
1438430335.500,,1.011502e+003,1.999125e+000,3.978674e-005,0.000000e+000,-5.527978e-002,0.000000e+000,3,9.616278e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.410412e-004,0,1,0,
1438430373.047,,9.597029e+002,1.999012e+000,3.838965e-005,0.000000e+000,-5.615623e-002,0.000000e+000,3,9.730132e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,8.169413e-004,0,1,0,
1438430408.109,,9.081910e+002,1.999453e+000,3.640453e-005,0.000000e+000,-5.486764e-002,0.000000e+000,3,9.835004e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,8.339882e-004,0,1,0,
1438430445.156,,8.585388e+002,1.999694e+000,3.585253e-005,0.000000e+000,-4.975672e-002,0.000000e+000,3,9.660100e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,9.939671e-004,0,1,0,
1438430506.734,,8.078849e+002,2.000681e+000,3.387076e-005,0.000000e+000,-5.513627e-002,0.000000e+000,3,9.424762e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.729893e-004,0,1,0,
1438430568.812,,7.583760e+002,1.999902e+000,3.247441e-005,0.000000e+000,-5.844809e-002,0.000000e+000,3,9.725894e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.059055e-003,0,1,0,
1438430605.890,,7.072928e+002,2.000505e+000,3.100489e-005,0.000000e+000,-6.099731e-002,0.000000e+000,3,9.598362e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,8.201599e-004,0,0,0,
1438430733.703,,6.576407e+002,2.001308e+000,2.975167e-005,0.000000e+000,-6.268374e-002,0.000000e+000,3,9.746073e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.769066e-004,0,0,0,
1438430768.797,,6.069870e+002,2.000529e+000,2.829496e-005,0.000000e+000,-5.743019e-002,0.000000e+000,3,9.611810e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.218651e-004,0,0,0,
1438430847.125,,5.579071e+002,2.000504e+000,2.675612e-005,0.000000e+000,-7.501248e-002,0.000000e+000,3,9.716417e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.911423e-005,0,0,0,
1438430882.922,,5.086843e+002,2.000152e+000,2.482558e-005,0.000000e+000,-7.130911e-002,0.000000e+000,3,9.782560e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.330873e-004,0,0,0,
1438430980.343,,4.583166e+002,2.000232e+000,2.332390e-005,0.000000e+000,-5.070183e-002,0.000000e+000,3,8.513815e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.732277e-004,0,1,0,
1438431062.656,,4.088076e+002,1.999269e+000,2.232350e-005,0.000000e+000,-7.846998e-002,0.000000e+000,3,9.374566e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.079010e-004,0,1,0,
1438431096.953,,3.594416e+002,1.998652e+000,1.886924e-005,0.000000e+000,-2.638011e-002,0.000000e+000,3,6.944693e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.560616e-004,0,1,0,
1438431132.250,,3.085017e+002,1.998436e+000,1.896104e-005,0.000000e+000,-1.061366e-001,0.000000e+000,3,8.744716e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,7.840395e-004,0,1,0,
1438431383.406,,2.579909e+002,2.000232e+000,1.680116e-005,0.000000e+000,-8.669839e-002,0.000000e+000,3,9.570559e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.911423e-005,0,1,0,
1438431454.781,,2.066216e+002,2.000207e+000,1.520057e-005,0.000000e+000,-9.359421e-002,0.000000e+000,3,9.787252e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.250671e-004,0,0,0,
1438431534.703,,1.555387e+002,2.000818e+000,1.324832e-005,0.000000e+000,-1.065331e-001,0.000000e+000,3,9.506074e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.940727e-004,0,0,0,
1438431572.000,,1.048848e+002,2.000609e+000,1.103229e-005,0.000000e+000,-1.233306e-001,0.000000e+000,3,9.529741e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,5.459785e-004,0,0,0,
1438431649.828,,5.423103e+001,2.001188e+000,8.941371e-006,0.000000e+000,-1.224858e-001,0.000000e+000,3,9.654055e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,9.584427e-005,0,0,0,
1438431684.390,,3.863427e+000,2.000818e+000,7.074437e-006,0.000000e+000,-1.289758e-001,0.000000e+000,3,8.517814e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.820824e-004,0,0,0,
1438431729.937,,-5.322940e+001,2.000328e+000,5.353977e-006,0.000000e+000,1.743998e-001,0.000000e+000,3,1.265095e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,5.939007e-004,0,1,0,
1438431824.468,,-1.051710e+002,2.000224e+000,-1.569983e-006,0.000000e+000,-1.077894e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.892017e-004,0,1,0,
1438431858.781,,-1.566834e+002,1.999445e+000,3.324776e-006,0.000000e+000,1.251589e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.440048e-004,0,1,0,
1438431950.297,,-2.059062e+002,1.998932e+000,-2.307305e-006,0.000000e+000,2.374029e-001,0.000000e+000,3,4.335871e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,8.010864e-005,0,1,0,
1438432011.437,,-2.571324e+002,1.999348e+000,-4.411010e-006,0.000000e+000,3.439864e-001,0.000000e+000,3,1.953315e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.969835e-004,0,1,0,
1438432048.484,,-3.066414e+002,1.999389e+000,1.928897e-006,0.000000e+000,-1.087976e+000,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,9.299517e-004,0,1,0,
1438432085.781,,-3.572952e+002,1.999742e+000,-8.538565e-006,0.000000e+000,-2.042965e-001,0.000000e+000,3,2.992401e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,9.938478e-004,0,1,0,
1438432122.359,,-4.065182e+002,2.000168e+000,-9.163106e-006,0.000000e+000,1.308763e-001,0.000000e+000,3,0.000000e+000,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,7.230043e-004,0,1,0,
1438432158.375,,-4.560272e+002,2.000313e+000,-1.156511e-005,0.000000e+000,7.345705e-002,0.000000e+000,3,4.445302e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,7.549524e-004,0,1,0,
1438432192.890,,-5.071103e+002,2.000456e+000,-1.399277e-005,0.000000e+000,-5.811144e-004,0.000000e+000,3,7.067689e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.980564e-004,0,1,0,
1438432229.500,,-5.570486e+002,2.000432e+000,-1.482817e-005,0.000000e+000,-2.595958e-002,0.000000e+000,3,9.018242e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,6.752014e-004,0,0,0,
1438432264.797,,-6.059854e+002,2.000504e+000,-1.561324e-005,0.000000e+000,4.698636e-003,0.000000e+000,3,8.840875e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,5.311966e-004,0,0,0,
1438432299.640,,-6.566391e+002,2.000520e+000,-1.731712e-005,0.000000e+000,-2.247622e-002,0.000000e+000,3,9.289563e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,7.228851e-004,0,0,0,
1438432380.250,,-7.065775e+002,2.001100e+000,-1.894419e-005,0.000000e+000,-2.046971e-002,0.000000e+000,3,9.540307e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.130104e-004,0,0,0,
1438432415.797,,-7.566590e+002,2.000713e+000,-2.022850e-005,0.000000e+000,-1.068639e-002,0.000000e+000,3,9.406015e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.368855e-004,0,0,0,
1438432452.640,,-8.073127e+002,2.000417e+000,-2.152396e-005,0.000000e+000,-1.610673e-002,0.000000e+000,3,9.116229e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,7.071495e-004,0,0,0,
1438432544.922,,-8.575373e+002,2.000971e+000,-2.375898e-005,0.000000e+000,-1.787282e-002,0.000000e+000,3,9.387744e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,7.987022e-005,0,1,0,
1438432579.000,,-9.087632e+002,2.000553e+000,-2.422828e-005,0.000000e+000,3.213003e-002,0.000000e+000,3,8.248836e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.410412e-004,0,1,0,
1438432641.078,,-9.591309e+002,2.000015e+000,-2.642360e-005,0.000000e+000,-1.836625e-002,0.000000e+000,3,8.879817e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.931190e-004,0,1,0,
1438432679.875,,-1.009069e+003,1.999093e+000,-2.753516e-005,0.000000e+000,-6.680416e-003,0.000000e+000,3,9.297717e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.689528e-004,0,1,0,
1438432748.890,,-1.060725e+003,1.998972e+000,-2.908493e-005,0.000000e+000,-9.686173e-003,0.000000e+000,3,9.193820e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.279116e-004,0,1,0,
1438432810.547,,-1.110091e+003,1.999269e+000,-3.050166e-005,0.000000e+000,-1.521803e-002,0.000000e+000,3,9.098627e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.039837e-004,0,1,0,
1438432847.343,,-1.159600e+003,1.999293e+000,-2.983057e-005,0.000000e+000,-3.705633e-002,0.000000e+000,3,9.150469e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,7.699728e-004,0,1,0,
1438432882.625,,-1.210110e+003,1.999678e+000,-3.325097e-005,0.000000e+000,-1.625845e-002,0.000000e+000,3,9.438915e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,9.300709e-004,0,1,0,
1438432918.718,,-1.260764e+003,1.999966e+000,-3.436535e-005,0.000000e+000,-7.761830e-003,0.000000e+000,3,9.357784e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,7.389784e-004,0,1,0,
1438432953.547,,-1.310560e+003,2.000280e+000,-3.356501e-005,0.000000e+000,-6.503256e-002,0.000000e+000,3,9.098564e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,6.579161e-004,0,1,0,
1438432991.843,,-1.360498e+003,2.000167e+000,-3.727797e-005,0.000000e+000,-1.810711e-002,0.000000e+000,3,9.731468e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,5.940199e-004,0,1,0,
1438433027.890,,-1.411152e+003,2.000224e+000,-3.652313e-005,0.000000e+000,-2.096136e-002,0.000000e+000,3,8.331228e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,6.420612e-004,0,1,0,
1438433064.937,,-1.461662e+003,2.000167e+000,-3.923309e-005,0.000000e+000,-1.563506e-002,0.000000e+000,3,9.426445e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,6.259680e-004,0,0,0,
1438433143.093,,-1.511601e+003,2.000938e+000,-4.113875e-005,0.000000e+000,-1.520728e-002,0.000000e+000,3,9.577679e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.771450e-004,0,0,0,
1438433218.734,,-1.561539e+003,2.000922e+000,-4.144178e-005,0.000000e+000,8.842823e-003,0.000000e+000,3,9.335057e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.911423e-005,0,0,0,
1438433255.281,,-1.612049e+003,2.000496e+000,-4.339614e-005,0.000000e+000,-1.253045e-002,0.000000e+000,3,9.628832e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.169941e-004,0,0,0,
1438433292.328,,-1.661988e+003,2.000328e+000,-4.519166e-005,0.000000e+000,-1.617506e-002,0.000000e+000,3,9.689220e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,6.260872e-004,0,0,0,
1438433362.187,,-1.712356e+003,2.000883e+000,-4.620241e-005,0.000000e+000,-1.291295e-002,0.000000e+000,3,9.677340e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.609325e-004,0,0,0,
1438433399.031,,-1.761292e+003,2.000520e+000,-4.879915e-005,0.000000e+000,-3.036332e-002,0.000000e+000,3,9.524105e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,6.270409e-004,0,1,0,
1438433503.703,,-1.812662e+003,2.000014e+000,-4.829451e-005,0.000000e+000,-8.084857e-003,0.000000e+000,3,9.574548e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.489422e-004,0,1,0,
1438433580.234,,-1.862886e+003,1.998868e+000,-4.952215e-005,0.000000e+000,-1.148671e-002,0.000000e+000,3,9.275422e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.120567e-004,0,1,0,
1438433617.281,,-1.912967e+003,1.998252e+000,-5.084687e-005,0.000000e+000,-8.610471e-003,0.000000e+000,3,9.742090e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,6.079674e-004,0,1,0,
1438433652.593,,-1.963621e+003,1.998524e+000,-5.090062e-005,0.000000e+000,-1.670632e-002,0.000000e+000,3,9.520136e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,9.599924e-004,0,1,0,
1438433686.890,,-2.013989e+003,1.999068e+000,-5.291269e-005,0.000000e+000,-9.759458e-003,0.000000e+000,3,9.213603e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,9.610653e-004,0,1,0,
1438433859.625,,-3.017478e+003,2.001808e+000,-7.641154e-005,0.000000e+000,-3.494908e-003,0.000000e+000,3,9.754531e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.410412e-004,0,1,0,
1438433930.406,,-3.521010e+003,2.001477e+000,-8.711885e-005,0.000000e+000,-1.866709e-004,0.000000e+000,3,9.755837e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,6.484985e-005,0,0,0,
1438434025.875,,-4.023542e+003,2.000593e+000,-9.776623e-005,0.000000e+000,-1.776898e-003,0.000000e+000,3,9.784080e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,9.608269e-005,0,0,0,
1438434206.281,,-4.525644e+003,2.000714e+000,-1.077354e-004,0.000000e+000,9.246558e-004,0.000000e+000,3,9.761165e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,8.106232e-005,0,0,0,
1438434324.078,,-5.028748e+003,1.999910e+000,-1.175158e-004,0.000000e+000,1.451286e-003,0.000000e+000,3,9.758932e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.729893e-004,0,1,0,
1438434418.234,,-5.528847e+003,1.998916e+000,-1.273713e-004,0.000000e+000,8.676791e-004,0.000000e+000,3,9.804074e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,7.998943e-005,0,1,0,
1438434512.484,,-6.033525e+003,1.999670e+000,-1.356706e-004,0.000000e+000,3.842452e-004,0.000000e+000,3,9.793750e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.009008e-004,0,1,0,
1438434551.297,,-6.532051e+003,1.999622e+000,-1.456123e-004,0.000000e+000,3.622340e-003,0.000000e+000,3,9.735343e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,8.499622e-004,0,1,0,
1438434589.843,,-7.036298e+003,1.999894e+000,-1.540183e-004,0.000000e+000,2.091390e-003,0.000000e+000,3,9.837884e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,9.149313e-004,0,1,0,
1438434657.828,,-7.538543e+003,2.000658e+000,-1.614568e-004,0.000000e+000,5.290289e-003,0.000000e+000,3,9.771209e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.889633e-004,0,1,0,
1438434750.890,,-8.038929e+003,2.000625e+000,-1.691258e-004,0.000000e+000,3.968366e-003,0.000000e+000,3,9.811411e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,6.413460e-005,0,1,0,
1438434821.640,,-8.540459e+003,2.000520e+000,-1.756639e-004,0.000000e+000,4.278514e-003,0.000000e+000,3,9.786189e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.449585e-004,0,0,0,
1438434859.281,,-9.042131e+003,2.000240e+000,-1.835704e-004,0.000000e+000,4.736796e-003,0.000000e+000,3,9.823847e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,6.740093e-004,0,0,0,
1438434898.359,,-9.544664e+003,2.000288e+000,-1.894606e-004,0.000000e+000,4.989135e-003,0.000000e+000,3,9.815928e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,8.039474e-004,0,0,0,
1438434935.937,,-1.004547e+004,2.000473e+000,-1.958568e-004,0.000000e+000,5.477256e-003,0.000000e+000,3,9.813777e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,8.509159e-004,0,0,0,
1438435096.843,,-1.054830e+004,2.001035e+000,-2.013577e-004,0.000000e+000,4.877570e-003,0.000000e+000,3,9.828389e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.380775e-004,0,1,0,
1438435192.375,,-1.105082e+004,1.999406e+000,-2.066747e-004,0.000000e+000,7.175324e-003,0.000000e+000,3,9.796607e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.209114e-004,0,1,0,
1438435229.922,,-1.155279e+004,1.998444e+000,-2.118058e-004,0.000000e+000,5.420057e-003,0.000000e+000,3,9.815271e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.239943e-004,0,1,0,
1438435301.047,,-1.205475e+004,1.998780e+000,-2.169212e-004,0.000000e+000,5.784308e-003,0.000000e+000,3,9.772183e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,4.160404e-004,0,1,0,
1438435338.593,,-1.255528e+004,1.998917e+000,-2.213017e-004,0.000000e+000,6.291935e-003,0.000000e+000,3,9.803942e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,9.770393e-004,0,1,0,
1438435377.390,,-1.305666e+004,1.999509e+000,-2.256557e-004,0.000000e+000,5.042331e-003,0.000000e+000,3,9.813000e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.170874e-003,0,1,0,
1438435413.718,,-1.355776e+004,2.000095e+000,-2.294087e-004,0.000000e+000,6.313750e-003,0.000000e+000,3,9.792290e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,8.019209e-004,0,1,0,
1438435450.781,,-1.406086e+004,2.000320e+000,-2.337963e-004,0.000000e+000,6.273803e-003,0.000000e+000,3,9.803611e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,7.699728e-004,0,1,0,
1438435488.078,,-1.456368e+004,2.000496e+000,-2.364317e-004,0.000000e+000,4.926644e-003,0.000000e+000,3,9.799486e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,6.110668e-004,0,1,0,
1438435582.953,,-1.506392e+004,2.000681e+000,-2.395627e-004,0.000000e+000,6.422221e-003,0.000000e+000,3,9.793214e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.692772e-005,0,1,0,
1438435675.109,,-1.556788e+004,2.000649e+000,-2.427924e-004,0.000000e+000,5.948973e-003,0.000000e+000,3,9.808877e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,8.106232e-005,0,0,0,
1438435766.797,,-1.606956e+004,2.000785e+000,-2.454204e-004,0.000000e+000,5.783635e-003,0.000000e+000,3,9.800638e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.609325e-004,0,0,0,
1438435830.656,,-1.657180e+004,2.000794e+000,-2.478328e-004,0.000000e+000,5.886148e-003,0.000000e+000,3,9.818025e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.079010e-004,0,0,0,
1438436020.250,,-1.707133e+004,1.999974e+000,-2.504560e-004,0.000000e+000,6.775334e-003,0.000000e+000,3,9.795192e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,5.289316e-004,0,1,0,
1438436088.109,,-1.757358e+004,1.998708e+000,-2.527342e-004,0.000000e+000,6.353504e-003,0.000000e+000,3,9.844617e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,7.998943e-005,0,1,0,
1438436156.265,,-1.807653e+004,1.998820e+000,-2.530984e-004,0.000000e+000,6.659759e-003,0.000000e+000,3,9.781105e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,3.999472e-004,0,1,0,
1438436227.937,,-1.857806e+004,1.999806e+000,-2.544971e-004,0.000000e+000,7.832773e-003,0.000000e+000,3,9.789972e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,5.458593e-004,0,1,0,
1438436321.172,,-1.908031e+004,2.000785e+000,-2.575865e-004,0.000000e+000,6.399824e-003,0.000000e+000,3,9.796059e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.609325e-004,0,1,0,
1438436417.328,,-1.957969e+004,2.000537e+000,-2.576953e-004,0.000000e+000,6.066570e-003,0.000000e+000,3,9.789329e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.597404e-005,0,1,0,
1438436509.562,,-2.008266e+004,2.000649e+000,-2.593102e-004,0.000000e+000,6.618083e-003,0.000000e+000,3,9.810409e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,2.090931e-004,0,0,0,
1438436657.406,,-2.208591e+004,2.001470e+000,-2.607116e-004,0.000000e+000,7.209178e-003,0.000000e+000,3,9.769511e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,6.268024e-004,0,0,0,
1438436708.375,,-2.409275e+004,2.001510e+000,-2.601400e-004,0.000000e+000,1.805948e-002,0.000000e+000,3,9.552827e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,9.019375e-004,0,0,0,
1438436779.750,,-2.610172e+004,2.001565e+000,-2.593884e-004,0.000000e+000,4.384218e-003,0.000000e+000,3,9.794445e-001,1.825000e+000,,,,,,,,,,,,,,,,,,0,4.000000e+000,1.000000e+000,20,1,1.449585e-004,0,1,0,
