-10.524	10289
-9.023	12093
-7.523	7889
-6.022	6752
-4.522	6019
-3.022	3842
-1.523	2607
-0.023	2313
1.476	2233
2.975	2179
4.474	2111
5.972	2140
7.470	2106
8.968	2110
10.466	2176
11.964	2254
13.461	2444
14.958	2729
16.455	3006
17.952	3204
19.448	3238
20.945	3298
22.441	3303
23.936	3297
25.432	3267
26.927	3253
28.422	3259
29.917	3238
31.412	3376
32.906	3301
34.400	3433
35.894	3472
37.388	3676
38.882	3783
40.375	3698
41.868	3728
43.361	3829
44.853	3694
46.346	3650
47.838	3642
49.330	3588
50.821	3566
52.313	3676
53.804	3551
55.295	3604
56.786	3500
58.276	3503
59.767	3523
61.257	3569
62.747	3597
64.236	3578
65.726	3662
67.215	3766
68.704	3682
70.193	3623
71.681	3527
73.169	3500
74.657	3500
76.145	3434
77.633	3383
79.120	3466
80.607	3370
82.094	3391
83.581	3391
85.067	3354
86.554	3344
88.040	3304
89.526	3310
91.011	3241
92.496	3212
93.982	3358
95.466	3236
96.951	3240
98.436	3236
99.920	3227
101.404	3353
102.887	3384
104.371	3326
105.854	3289
107.337	3332
108.820	3395
110.303	3406
111.785	3359
113.267	3452
114.749	3449
116.231	3395
117.713	3459
119.194	3411
120.675	3393
122.156	3495
123.636	3522
125.117	3524
126.597	3439
128.077	3488
129.556	3420
131.036	3436
132.515	3409
133.994	3278
135.473	3262
136.951	3161
138.430	3212
139.908	3152
141.386	3101
142.863	3081
144.341	3114
145.818	3067
147.295	3042
148.772	3045
150.248	3035
151.725	3047
153.201	3025
154.677	3051
156.152	2979
157.628	3008
159.103	2989
160.578	3030
162.053	2986
163.527	2983
165.001	2994
166.475	2915
167.949	3015
169.423	2951
170.896	2974
172.369	2959
173.842	2931
175.315	2956
176.788	2999
178.260	2990
179.732	3024
181.204	2991
182.675	2968
184.147	2982
185.618	3015
187.089	2958
188.559	3008
190.030	2929
191.500	2958
192.970	2909
194.440	2963
195.909	2924
197.379	2907
198.848	2949
200.317	2942
201.786	2970
203.254	2929
204.722	2931
206.190	2986
207.658	2945
209.126	2926
210.593	2977
212.060	2918
213.527	2971
214.994	2895
216.460	2924
217.926	2990
219.392	2939
220.858	2942
222.323	2960
223.789	2964
225.254	2999
226.719	2973
228.183	3003
229.648	2979
231.112	2993
232.576	2961
234.040	2957
235.503	2967
236.967	2915
238.430	2948
239.893	2995
241.355	3022
242.818	3037
244.280	2990
245.742	3064
247.204	2994
248.665	3032
250.126	3031
251.587	3065
253.048	3043
254.509	3115
255.969	3119
257.430	3081
258.889	3049
260.349	3112
261.809	3130
263.268	3129
264.727	3135
266.186	3212
267.645	3185
269.103	3169
270.561	3207
272.019	3215
273.477	3281
274.934	3254
276.392	3252
277.849	3287
279.306	3324
280.762	3318
282.219	3428
283.675	3399
285.131	3403
286.586	3396
288.042	3403
289.497	3382
290.952	3425
292.407	3419
293.862	3371
295.316	3463
296.770	3447
298.224	3503
299.678	3459
301.132	3538
302.585	3588
304.038	3533
305.491	3509
306.943	3543
308.396	3679
309.848	3569
311.300	3543
312.752	3568
314.203	3649
315.655	3544
317.106	3628
318.557	3637
320.007	3571
321.458	3690
322.908	3652
324.358	3704
325.807	3717
327.257	3737
328.706	3885
330.155	3961
331.604	3942
333.053	4066
334.501	4079
335.950	4250
337.397	4233
338.845	4267
340.293	4369
341.740	4409
343.187	4403
344.634	4341
346.081	4274
347.527	4123
348.973	4029
350.419	3961
351.865	3861
353.311	3803
354.756	3766
356.201	3861
357.646	3820
359.091	3891
360.535	3940
361.979	3890
363.423	4012
364.867	4095
366.311	4189
367.754	4288
369.197	4439
370.640	4679
372.083	4691
373.525	4803
374.967	4912
376.409	4806
377.851	4611
379.293	4504
380.734	4318
382.175	4204
383.616	4044
385.057	3860
386.497	3773
387.938	3546
389.378	3455
390.818	3479
392.257	3444
393.697	3272
395.136	3307
396.575	3198
398.013	3289
399.452	3224
400.890	3203
402.328	3134
403.766	3188
405.204	3160
406.641	3202
408.078	3170
409.515	3155
410.952	3137
412.388	3101
413.825	3187
415.261	3122
416.697	3176
418.132	3131
419.568	3161
421.003	3092
422.438	3128
423.873	3109
425.307	3085
426.742	3118
428.176	3071
429.610	3152
431.043	3107
432.477	3070
433.910	3012
435.343	3080
436.776	3063
438.208	3167
439.641	3079
441.073	3106
442.505	3057
443.937	3112
445.368	3073
446.799	3091
448.230	3148
449.661	3084
451.092	3116
452.522	3096
453.952	3110
455.382	3150
456.812	3162
458.242	3093
459.671	3074
461.100	3091
462.529	3098
463.958	3092
465.386	3043
466.814	3151
468.242	3202
469.670	3128
471.097	3126
472.525	3148
473.952	3121
475.379	3042
476.806	3147
478.232	3091
479.658	3109
481.084	3086
482.510	3068
483.936	3097
485.361	3089
486.786	3035
488.211	3109
489.636	3045
491.060	3077
492.485	3057
493.909	3064
495.333	3086
496.756	3056
498.180	3103
499.603	3095
501.026	3079
502.449	3044
503.871	3041
505.294	3093
506.716	3114
508.138	3132
509.559	3086
510.981	3057
512.402	3086
513.823	3137
515.244	3116
516.664	3016
518.085	3153
519.505	3104
520.925	3087
522.345	3095
523.764	3090
525.183	3066
526.603	3064
528.021	3063
529.440	3120
530.858	3053
532.277	3107
533.695	3093
535.112	3059
536.530	3138
537.947	3099
539.365	3083
540.781	3098
542.198	3091
543.615	3091
545.031	3108
546.447	3109
547.863	3095
549.278	3106
550.694	3100
552.109	3121
553.524	3031
554.939	3105
556.353	3084
557.768	3035
559.182	3085
560.596	3111
562.009	3083
563.423	3042
564.836	3080
566.249	3107
567.662	3127
569.074	3068
570.487	3120
571.899	3079
573.311	3066
574.723	3122
576.134	3111
577.545	3079
578.956	3132
580.367	3122
581.778	3094
583.188	3111
584.599	3073
586.009	3089
587.418	3152
588.828	3101
590.237	3128
591.647	3089
593.056	3072
594.464	3120
595.873	3174
597.281	3151
598.689	3100
600.097	3174
601.505	3142
602.912	3099
604.319	3163
605.726	3138
607.133	3146
608.540	3183
609.946	3154
611.352	3220
612.758	3169
614.164	3133
615.569	3109
616.975	3161
618.380	3066
619.784	3199
621.189	3158
622.593	3179
623.998	3152
625.402	3174
626.805	3154
628.209	3235
629.612	3201
631.016	3131
632.418	3212
633.821	3220
635.224	3201
636.626	3173
638.028	3191
639.430	3200
640.832	3156
642.233	3214
643.634	3257
645.035	3177
646.436	3176
647.837	3280
649.237	3185
650.637	3197
652.037	3193
653.437	3171
654.836	3197
656.235	3253
657.635	3184
659.033	3214
660.432	3226
661.830	3269
663.229	3245
664.627	3180
666.025	3242
667.422	3194
668.819	3248
670.217	3233
671.614	3217
673.010	3257
674.407	3239
675.803	3277
677.199	3250
678.595	3231
679.991	3314
681.386	3289
682.781	3284
684.176	3303
685.571	3284
686.966	3354
688.360	3280
689.754	3262
691.148	3273
692.542	3289
693.936	3350
695.329	3288
696.722	3331
698.115	3291
699.508	3320
700.900	3292
702.292	3186
703.685	3357
705.076	3299
706.468	3327
707.859	3314
709.251	3299
710.642	3303
712.032	3264
713.423	3267
714.813	3331
716.203	3277
717.593	3279
718.983	3317
720.373	3302
721.762	3314
723.151	3285
724.540	3288
725.929	3373
727.317	3325
728.705	3319
730.093	3268
731.481	3304
732.869	3264
734.256	3298
735.643	3288
737.030	3247
738.417	3272
739.803	3255
741.190	3299
742.576	3277
743.962	3277
745.348	3367
746.733	3329
748.118	3332
749.503	3393
750.888	3356
752.273	3259
753.657	3293
755.042	3336
756.426	3314
757.809	3329
759.193	3218
760.576	3274
761.959	3302
763.342	3313
764.725	3284
766.108	3332
767.490	3277
768.872	3315
770.254	3340
771.636	3366
773.017	3321
774.398	3293
775.780	3351
777.160	3239
778.541	3297
779.921	3285
781.302	3273
782.682	3294
784.061	3348
785.441	3321
786.820	3306
788.200	3309
789.579	3301
790.957	3354
792.336	3334
793.714	3307
795.092	3332
796.470	3337
797.848	3387
799.225	3357
800.603	3309
801.980	3372
803.357	3390
804.733	3321
806.110	3340
807.486	3366
808.862	3347
810.238	3369
811.613	3366
812.989	3331
814.364	3363
815.739	3307
817.114	3356
818.488	3322
819.863	3334
821.237	3327
822.611	3343
823.984	3321
825.358	3355
826.731	3357
828.104	3329
829.477	3323
830.850	3311
832.222	3354
833.595	3327
834.967	3358
836.338	3329
837.710	3377
839.081	3438
840.453	3388
841.824	3395
843.194	3293
844.565	3371
845.935	3366
847.306	3362
848.676	3328
850.045	3361
851.415	3350
852.784	3354
854.153	3348
855.522	3386
856.891	3334
858.259	3412
859.628	3332
860.996	3375
862.364	3420
863.731	3329
865.099	3370
866.466	3421
867.833	3356
869.200	3425
870.567	3333
871.933	3385
873.299	3463
874.665	3414
876.031	3382
877.397	3444
878.762	3446
880.127	3383
881.492	3398
882.857	3388
884.221	3372
885.586	3399
886.950	3448
888.314	3511
889.678	3400
891.041	3391
892.404	3374
893.768	3424
895.130	3450
896.493	3437
897.856	3478
899.218	3384
900.580	3359
901.942	3417
903.303	3373
904.665	3440
906.026	3445
907.387	3491
908.748	3412
910.109	3411
911.469	3449
912.829	3400
914.189	3431
915.549	3458
916.909	3463
918.268	3474
919.627	3441
920.986	3502
922.345	3470
923.703	3484
925.062	3540
926.420	3442
927.778	3463
929.135	3504
930.493	3529
931.850	3462
933.207	3462
934.564	3463
935.921	3473
937.277	3473
938.634	3455
939.990	3465
941.346	3422
942.701	3487
944.057	3481
945.412	3495
946.767	3514
948.122	3581
949.477	3464
950.831	3459
952.185	3504
953.539	3541
954.893	3569
956.247	3552
957.600	3487
958.953	3472
960.306	3447
961.659	3549
963.012	3533
964.364	3515
965.716	3464
967.068	3486
968.420	3590
969.771	3571
971.123	3562
972.474	3536
973.825	3521
975.176	3557
976.526	3594
977.876	3544
979.227	3501
980.576	3563
981.926	3469
983.276	3544
984.625	3519
985.974	3589
987.323	3628
988.672	3524
990.020	3552
991.368	3535
992.716	3539
994.064	3545
995.412	3567
996.759	3544
998.107	3535
999.454	3528
1000.801	3555
1002.147	3588
1003.494	3556
1004.840	3604
1006.186	3545
1007.532	3617
1008.877	3593
1010.223	3619
1011.568	3611
1012.913	3584
1014.258	3576
1015.602	3580
1016.947	3547
1018.291	3548
1019.635	3629
1020.979	3593
