1.9957	0.0860
2.1589	0.0997
2.3361	0.1178
2.5290	0.1394
2.7396	0.1657
2.9647	0.1998
3.2100	0.2412
3.4729	0.2939
3.7581	0.3603
4.0720	0.4446
4.4108	0.5408
4.7855	0.6846
5.1711	0.8588
5.6110	1.0750
6.0826	1.3523
6.5860	1.7113
7.1280	2.1376
7.7148	2.6904
8.3419	3.3861
9.0275	4.2718
9.7670	5.3863
10.5699	6.7859
11.4424	8.5343
12.3900	10.6410
13.4244	13.2338
14.5538	16.3325
15.7826	20.0339
17.0899	24.2002
18.5523	29.0310
20.0833	33.6671
21.7404	39.9418
23.5102	46.4491
25.4896	53.7326
27.6060	61.5130
29.9061	69.9234
32.3904	78.9530
35.0947	88.5118
38.0194	98.8481
41.1804	110.1458
44.6055	122.2725
48.3214	134.7515
52.3267	147.9450
56.7031	162.0155
61.4034	176.2890
66.5510	191.1424
72.0812	205.9292
78.0898	221.2940
84.5943	236.6811
91.6455	252.0739
99.2722	265.7930
101.2155	269.2972
103.2402	273.0670
105.1706	275.7249
107.1411	278.1906
109.1653	280.9187
111.0949	283.5351
113.0672	287.3413
115.0985	289.2422
117.0263	291.5638
119.0492	294.8734
121.0204	297.4121
122.9434	300.2655
124.9222	301.9083
126.9519	305.0874
128.8721	307.7098
130.8553	309.6505
132.8929	311.4402
134.8074	313.9274
136.7894	315.9858
138.8163	318.3645
140.7961	320.5745
142.7061	322.3133
144.6794	324.2819
146.7143	326.7440
148.6921	328.2472
150.6018	330.3431
152.6363	331.4521
154.6079	333.4482
156.5149	335.1792
158.4795	336.7062
160.5246	339.3190
162.4981	340.7883
164.4718	343.1825
166.3719	345.9465
168.4088	350.4455
170.3851	353.1966
172.3481	351.4460
174.2630	349.3859
176.2370	349.5669
178.2892	351.7242
180.2602	354.3577
182.1654	354.3917
184.1349	357.4038
186.1845	358.2670
188.1586	359.2627
190.1352	361.7397
192.0287	361.7678
194.0029	363.9148
196.0629	364.2761
198.0374	364.4682
200.0082	367.4048
201.9025	367.3960
203.8701	368.6438
205.9334	370.3135
207.9054	372.1751
209.8795	373.0109
211.7586	374.4333
213.7290	377.4036
215.7894	378.8230
217.7708	380.4682
219.7465	381.8047
221.6210	384.9899
223.5869	385.6625
225.5554	387.5488
227.6161	388.5597
229.5798	390.6575
231.5242	393.9776
233.4379	393.2054
235.3891	394.9649
237.4549	394.5636
239.4369	395.9307
241.4072	397.5168
243.2813	398.0676
245.2493	399.1627
247.2237	400.9115
249.2880	401.7343
251.2647	402.2394
253.2328	404.0661
255.1029	404.6523
257.0586	405.5763
259.0314	408.9875
261.0980	409.5150
263.0711	411.1404
265.0503	411.9277
267.0191	413.9233
268.8870	417.8567
270.8508	420.8811
272.8201	423.8337
274.8888	428.8460
276.8637	433.3308
278.8326	437.8637
280.7970	441.5900
282.6460	443.2366
284.6122	444.8349
286.5852	443.1821
288.6824	438.0450
290.6678	430.9914
292.6328	423.8063
294.6005	420.9738
296.5824	418.8226
298.4268	420.1507
300.3875	421.4846
302.3573	420.5325
304.4457	423.0540
306.4202	421.2503
308.3860	423.7065
310.3437	423.5525
312.1922	423.9749
314.1437	425.3377
316.1083	424.6503
318.0632	426.7731
320.1549	424.5401
322.1321	425.8364
324.0920	426.1017
326.0453	426.7557
328.0119	427.0329
329.8450	426.8514
331.7868	427.5544
333.7532	432.0937
335.7211	429.5165
337.8084	431.3454
339.7740	433.8369
341.7404	433.7479
343.6963	435.2187
